,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
224,ADO Den Haag,RKC Waalwijk,1-1,Sun 11 Mar ,/match/ado-den-haag/rkc-waalwijk/1990,1990,25,eredivisie
225,HFC Haarlem ,Willem II,0-2,Sat 17 Mar ,/match/haarlem/willem-ii/1990,1990,26,eredivisie
226,PSV,Twente 1965,1-1,Sat 17 Mar ,/match/psv/fc-twente-1965/1990,1990,26,eredivisie
227,Fortuna Sittard,NEC Nijmegen,1-1,Sat 17 Mar ,/match/fortuna-sittard/nec/1990,1990,26,eredivisie
228,Vitesse,MVV Maastricht,2-1,Sun 18 Mar ,/match/vitesse/mvv/1990,1990,26,eredivisie
229,RKC Waalwijk,Sparta Rotterdam,3-0,Sun 18 Mar ,/match/rkc-waalwijk/sparta-rotterdam/1990,1990,26,eredivisie
230,FC Volendam,ADO Den Haag,0-2,Sun 18 Mar ,/match/fc-volendam/ado-den-haag/1990,1990,26,eredivisie
231,Groningen,Den Bosch,0-0,Sun 18 Mar ,/match/fc-groningen/fc-den-bosch/1990,1990,26,eredivisie
232,Feyenoord,Roda JC,2-2,Sun 18 Mar ,/match/feyenoord/roda-jc/1990,1990,26,eredivisie
233,Utrecht,Ajax,0-0,Sun 18 Mar ,/match/fc-utrecht/ajax/1990,1990,26,eredivisie
234,Roda JC,HFC Haarlem ,5-0,Sat 24 Mar ,/match/roda-jc/haarlem/1990,1990,27,eredivisie
235,Willem II,Groningen,3-0,Sat 24 Mar ,/match/willem-ii/fc-groningen/1990,1990,27,eredivisie
236,MVV Maastricht,PSV,0-1,Sat 24 Mar ,/match/mvv/psv/1990,1990,27,eredivisie
237,Twente 1965,RKC Waalwijk,0-1,Sat 24 Mar ,/match/fc-twente-1965/rkc-waalwijk/1990,1990,27,eredivisie
238,NEC Nijmegen,Feyenoord,0-0,Sun 25 Mar ,/match/nec/feyenoord/1990,1990,27,eredivisie
239,Sparta Rotterdam,FC Volendam,2-0,Sun 25 Mar ,/match/sparta-rotterdam/fc-volendam/1990,1990,27,eredivisie
240,Den Bosch,Vitesse,1-2,Sun 25 Mar ,/match/fc-den-bosch/vitesse/1990,1990,27,eredivisie
241,Ajax,Fortuna Sittard,1-0,Sun 25 Mar ,/match/ajax/fortuna-sittard/1990,1990,27,eredivisie
242,ADO Den Haag,Utrecht,1-1,Sun 25 Mar ,/match/ado-den-haag/fc-utrecht/1990,1990,27,eredivisie
243,Fortuna Sittard,ADO Den Haag,2-1,Fri 30 Mar ,/match/fortuna-sittard/ado-den-haag/1990,1990,28,eredivisie
244,HFC Haarlem ,NEC Nijmegen,1-1,Sat 31 Mar ,/match/haarlem/nec/1990,1990,28,eredivisie
245,Groningen,Roda JC,1-1,Sat 31 Mar ,/match/fc-groningen/roda-jc/1990,1990,28,eredivisie
246,Den Bosch,Willem II,1-1,Sat 31 Mar ,/match/fc-den-bosch/willem-ii/1990,1990,28,eredivisie
247,RKC Waalwijk,MVV Maastricht,1-1,Sun 01 Apr ,/match/rkc-waalwijk/mvv/1990,1990,28,eredivisie
248,Vitesse,PSV,0-2,Sun 01 Apr ,/match/vitesse/psv/1990,1990,28,eredivisie
249,Feyenoord,Ajax,0-1,Sun 01 Apr ,/match/feyenoord/ajax/1990,1990,28,eredivisie
250,Utrecht,Sparta Rotterdam,2-1,Sun 01 Apr ,/match/fc-utrecht/sparta-rotterdam/1990,1990,28,eredivisie
251,FC Volendam,Twente 1965,2-1,Sun 01 Apr ,/match/fc-volendam/fc-twente-1965/1990,1990,28,eredivisie
252,Ajax,HFC Haarlem ,5-0,Tue 03 Apr ,/match/ajax/haarlem/1990,1990,29,eredivisie
253,NEC Nijmegen,Groningen,1-1,Tue 03 Apr ,/match/nec/fc-groningen/1990,1990,29,eredivisie
254,Willem II,Vitesse,1-1,Sat 07 Apr ,/match/willem-ii/vitesse/1990,1990,29,eredivisie
255,Sparta Rotterdam,Fortuna Sittard,4-1,Sun 08 Apr ,/match/sparta-rotterdam/fortuna-sittard/1990,1990,29,eredivisie
256,Twente 1965,Utrecht,3-1,Sun 08 Apr ,/match/fc-twente-1965/fc-utrecht/1990,1990,29,eredivisie
257,ADO Den Haag,Feyenoord,2-0,Sun 08 Apr ,/match/ado-den-haag/feyenoord/1990,1990,29,eredivisie
258,Roda JC,Den Bosch,0-3,Sun 08 Apr ,/match/roda-jc/fc-den-bosch/1990,1990,29,eredivisie
259,MVV Maastricht,FC Volendam,0-1,Tue 10 Apr ,/match/mvv/fc-volendam/1990,1990,29,eredivisie
260,PSV,RKC Waalwijk,4-0,Wed 11 Apr ,/match/psv/rkc-waalwijk/1990,1990,29,eredivisie
261,Groningen,Ajax,0-1,Sun 08 Apr ,/match/fc-groningen/ajax/1990,1990,30,eredivisie
262,FC Volendam,PSV,0-0,Sun 08 Apr ,/match/fc-volendam/psv/1990,1990,30,eredivisie
263,Fortuna Sittard,Twente 1965,2-3,Sat 14 Apr ,/match/fortuna-sittard/fc-twente-1965/1990,1990,30,eredivisie
264,Feyenoord,Sparta Rotterdam,6-1,Sat 14 Apr ,/match/feyenoord/sparta-rotterdam/1990,1990,30,eredivisie
265,Willem II,Roda JC,2-2,Sat 14 Apr ,/match/willem-ii/roda-jc/1990,1990,30,eredivisie
266,Vitesse,RKC Waalwijk,1-1,Sat 14 Apr ,/match/vitesse/rkc-waalwijk/1990,1990,30,eredivisie
267,Den Bosch,NEC Nijmegen,1-0,Sat 14 Apr ,/match/fc-den-bosch/nec/1990,1990,30,eredivisie
268,Utrecht,MVV Maastricht,0-0,Sat 14 Apr ,/match/fc-utrecht/mvv/1990,1990,30,eredivisie
269,HFC Haarlem ,ADO Den Haag,1-2,Tue 01 May ,/match/haarlem/ado-den-haag/1990,1990,30,eredivisie
270,PSV,Utrecht,1-0,Mon 16 Apr ,/match/psv/fc-utrecht/1990,1990,31,eredivisie
271,Roda JC,Vitesse,0-1,Mon 16 Apr ,/match/roda-jc/vitesse/1990,1990,31,eredivisie
272,Sparta Rotterdam,HFC Haarlem ,0-1,Mon 16 Apr ,/match/sparta-rotterdam/haarlem/1990,1990,31,eredivisie
273,NEC Nijmegen,Willem II,2-2,Mon 16 Apr ,/match/nec/willem-ii/1990,1990,31,eredivisie
274,MVV Maastricht,Fortuna Sittard,1-1,Mon 16 Apr ,/match/mvv/fortuna-sittard/1990,1990,31,eredivisie
275,Ajax,Den Bosch,6-0,Mon 16 Apr ,/match/ajax/fc-den-bosch/1990,1990,31,eredivisie
276,ADO Den Haag,Groningen,2-2,Mon 16 Apr ,/match/ado-den-haag/fc-groningen/1990,1990,31,eredivisie
277,Twente 1965,Feyenoord,1-0,Mon 16 Apr ,/match/fc-twente-1965/feyenoord/1990,1990,31,eredivisie
278,RKC Waalwijk,FC Volendam,1-1,Thu 19 Apr ,/match/rkc-waalwijk/fc-volendam/1990,1990,31,eredivisie
279,Fortuna Sittard,PSV,4-1,Sat 21 Apr ,/match/fortuna-sittard/psv/1990,1990,32,eredivisie
280,HFC Haarlem ,Twente 1965,0-1,Sat 21 Apr ,/match/haarlem/fc-twente-1965/1990,1990,32,eredivisie
281,Feyenoord,MVV Maastricht,2-0,Sat 21 Apr ,/match/feyenoord/mvv/1990,1990,32,eredivisie
282,Roda JC,NEC Nijmegen,0-0,Sat 21 Apr ,/match/roda-jc/nec/1990,1990,32,eredivisie
283,Groningen,Sparta Rotterdam,2-2,Sat 21 Apr ,/match/fc-groningen/sparta-rotterdam/1990,1990,32,eredivisie
284,Vitesse,FC Volendam,0-1,Sun 22 Apr ,/match/vitesse/fc-volendam/1990,1990,32,eredivisie
285,Willem II,Ajax,1-1,Sun 22 Apr ,/match/willem-ii/ajax/1990,1990,32,eredivisie
286,Utrecht,RKC Waalwijk,1-1,Sun 22 Apr ,/match/fc-utrecht/rkc-waalwijk/1990,1990,32,eredivisie
287,Den Bosch,ADO Den Haag,0-1,Sun 22 Apr ,/match/fc-den-bosch/ado-den-haag/1990,1990,32,eredivisie
288,PSV,Feyenoord,1-1,Sun 29 Apr ,/match/psv/feyenoord/1990,1990,33,eredivisie
289,RKC Waalwijk,Fortuna Sittard,3-1,Sun 29 Apr ,/match/rkc-waalwijk/fortuna-sittard/1990,1990,33,eredivisie
290,Vitesse,NEC Nijmegen,0-0,Sun 29 Apr ,/match/vitesse/nec/1990,1990,33,eredivisie
291,MVV Maastricht,HFC Haarlem ,1-1,Sun 29 Apr ,/match/mvv/haarlem/1990,1990,33,eredivisie
292,Sparta Rotterdam,Den Bosch,4-2,Sun 29 Apr ,/match/sparta-rotterdam/fc-den-bosch/1990,1990,33,eredivisie
293,Ajax,Roda JC,2-2,Sun 29 Apr ,/match/ajax/roda-jc/1990,1990,33,eredivisie
294,ADO Den Haag,Willem II,0-3,Sun 29 Apr ,/match/ado-den-haag/willem-ii/1990,1990,33,eredivisie
295,Twente 1965,Groningen,4-1,Sun 29 Apr ,/match/fc-twente-1965/fc-groningen/1990,1990,33,eredivisie
296,FC Volendam,Utrecht,1-0,Tue 01 May ,/match/fc-volendam/fc-utrecht/1990,1990,33,eredivisie
297,NEC Nijmegen,Ajax,1-1,Sun 06 May ,/match/nec/ajax/1990,1990,34,eredivisie
298,Roda JC,ADO Den Haag,3-1,Sun 06 May ,/match/roda-jc/ado-den-haag/1990,1990,34,eredivisie
299,HFC Haarlem ,PSV,0-2,Sun 06 May ,/match/haarlem/psv/1990,1990,34,eredivisie
300,Willem II,Sparta Rotterdam,1-1,Sun 06 May ,/match/willem-ii/sparta-rotterdam/1990,1990,34,eredivisie
301,Groningen,MVV Maastricht,5-2,Sun 06 May ,/match/fc-groningen/mvv/1990,1990,34,eredivisie
302,Den Bosch,Twente 1965,4-2,Sun 06 May ,/match/fc-den-bosch/fc-twente-1965/1990,1990,34,eredivisie
303,Utrecht,Vitesse,1-2,Sun 06 May ,/match/fc-utrecht/vitesse/1990,1990,34,eredivisie
304,Feyenoord,RKC Waalwijk,5-0,Sun 06 May ,/match/feyenoord/rkc-waalwijk/1990,1990,34,eredivisie
305,Fortuna Sittard,FC Volendam,4-1,Sun 06 May ,/match/fortuna-sittard/fc-volendam/1990,1990,34,eredivisie
306,Roda JC,Twente 1965,1-2,Fri 24 Aug ,/match/roda-jc/fc-twente-1965/1991,1991,1,eredivisie
307,Heerenveen,FC Volendam,1-3,Sat 25 Aug ,/match/heerenveen/fc-volendam/1991,1991,1,eredivisie
308,MVV Maastricht,NEC Nijmegen,1-2,Sat 25 Aug ,/match/mvv/nec/1991,1991,1,eredivisie
309,Ajax,Willem II,3-1,Sun 26 Aug ,/match/ajax/willem-ii/1991,1991,1,eredivisie
310,Sparta Rotterdam,Vitesse,1-1,Sun 26 Aug ,/match/sparta-rotterdam/vitesse/1991,1991,1,eredivisie
311,ADO Den Haag,Fortuna Sittard,0-0,Sun 26 Aug ,/match/ado-den-haag/fortuna-sittard/1991,1991,1,eredivisie
312,RKC Waalwijk,Groningen,1-1,Sun 26 Aug ,/match/rkc-waalwijk/fc-groningen/1991,1991,1,eredivisie
313,PSV,Utrecht,5-0,Tue 28 Aug ,/match/psv/fc-utrecht/1991,1991,1,eredivisie
314,SVV,Feyenoord,0-0,Wed 29 Aug ,/match/svv/feyenoord/1991,1991,1,eredivisie
315,Twente 1965,ADO Den Haag,2-1,Wed 29 Aug ,/match/fc-twente-1965/ado-den-haag/1991,1991,2,eredivisie
316,Fortuna Sittard,Ajax,1-1,Fri 31 Aug ,/match/fortuna-sittard/ajax/1991,1991,2,eredivisie
317,NEC Nijmegen,PSV,1-1,Sat 01 Sep ,/match/nec/psv/1991,1991,2,eredivisie
318,Willem II,Sparta Rotterdam,6-1,Sat 01 Sep ,/match/willem-ii/sparta-rotterdam/1991,1991,2,eredivisie
319,Vitesse,SVV,3-0,Sun 02 Sep ,/match/vitesse/svv/1991,1991,2,eredivisie
320,Groningen,Roda JC,3-1,Sun 02 Sep ,/match/fc-groningen/roda-jc/1991,1991,2,eredivisie
321,Feyenoord,MVV Maastricht,6-0,Sun 02 Sep ,/match/feyenoord/mvv/1991,1991,2,eredivisie
322,Utrecht,Heerenveen,1-2,Sun 02 Sep ,/match/fc-utrecht/heerenveen/1991,1991,2,eredivisie
323,FC Volendam,RKC Waalwijk,2-0,Sun 02 Sep ,/match/fc-volendam/rkc-waalwijk/1991,1991,2,eredivisie
324,Roda JC,FC Volendam,2-1,Fri 07 Sep ,/match/roda-jc/fc-volendam/1991,1991,3,eredivisie
325,Heerenveen,NEC Nijmegen,1-1,Sat 08 Sep ,/match/heerenveen/nec/1991,1991,3,eredivisie
326,PSV,MVV Maastricht,3-0,Sat 08 Sep ,/match/psv/mvv/1991,1991,3,eredivisie
327,Sparta Rotterdam,Fortuna Sittard,2-2,Sun 09 Sep ,/match/sparta-rotterdam/fortuna-sittard/1991,1991,3,eredivisie
328,SVV,Willem II,0-0,Sun 09 Sep ,/match/svv/willem-ii/1991,1991,3,eredivisie
329,Vitesse,Feyenoord,0-0,Sun 09 Sep ,/match/vitesse/feyenoord/1991,1991,3,eredivisie
330,ADO Den Haag,Groningen,1-2,Sun 09 Sep ,/match/ado-den-haag/fc-groningen/1991,1991,3,eredivisie
331,Ajax,Twente 1965,1-1,Sun 09 Sep ,/match/ajax/fc-twente-1965/1991,1991,3,eredivisie
332,RKC Waalwijk,Utrecht,1-0,Sun 09 Sep ,/match/rkc-waalwijk/fc-utrecht/1991,1991,3,eredivisie
333,MVV Maastricht,Heerenveen,2-0,Sat 15 Sep ,/match/mvv/heerenveen/1991,1991,4,eredivisie
334,Willem II,Vitesse,0-0,Sat 15 Sep ,/match/willem-ii/vitesse/1991,1991,4,eredivisie
335,NEC Nijmegen,RKC Waalwijk,0-0,Sat 15 Sep ,/match/nec/rkc-waalwijk/1991,1991,4,eredivisie
336,Fortuna Sittard,SVV,1-0,Sat 15 Sep ,/match/fortuna-sittard/svv/1991,1991,4,eredivisie
337,Twente 1965,Sparta Rotterdam,0-1,Sat 15 Sep ,/match/fc-twente-1965/sparta-rotterdam/1991,1991,4,eredivisie
338,Utrecht,Roda JC,2-1,Sat 15 Sep ,/match/fc-utrecht/roda-jc/1991,1991,4,eredivisie
339,Feyenoord,PSV,1-1,Sun 16 Sep ,/match/feyenoord/psv/1991,1991,4,eredivisie
340,Groningen,Ajax,1-2,Sun 16 Sep ,/match/fc-groningen/ajax/1991,1991,4,eredivisie
341,FC Volendam,ADO Den Haag,0-2,Sun 14 Oct ,/match/fc-volendam/ado-den-haag/1991,1991,4,eredivisie
342,SVV,Twente 1965,1-1,Sat 22 Sep ,/match/svv/fc-twente-1965/1991,1991,5,eredivisie
343,Roda JC,NEC Nijmegen,2-2,Sat 22 Sep ,/match/roda-jc/nec/1991,1991,5,eredivisie
344,Sparta Rotterdam,Groningen,1-1,Sun 23 Sep ,/match/sparta-rotterdam/fc-groningen/1991,1991,5,eredivisie
345,Heerenveen,PSV,0-3,Sun 23 Sep ,/match/heerenveen/psv/1991,1991,5,eredivisie
346,Willem II,Feyenoord,3-2,Sun 23 Sep ,/match/willem-ii/feyenoord/1991,1991,5,eredivisie
347,Vitesse,Fortuna Sittard,2-3,Sun 23 Sep ,/match/vitesse/fortuna-sittard/1991,1991,5,eredivisie
348,ADO Den Haag,Utrecht,3-1,Sun 23 Sep ,/match/ado-den-haag/fc-utrecht/1991,1991,5,eredivisie
349,Ajax,FC Volendam,3-1,Sun 23 Sep ,/match/ajax/fc-volendam/1991,1991,5,eredivisie
350,RKC Waalwijk,MVV Maastricht,3-2,Sun 23 Sep ,/match/rkc-waalwijk/mvv/1991,1991,5,eredivisie
351,Twente 1965,Fortuna Sittard,1-0,Fri 28 Sep ,/match/fc-twente-1965/fortuna-sittard/1991,1991,6,eredivisie
352,NEC Nijmegen,Sparta Rotterdam,3-1,Sat 29 Sep ,/match/nec/sparta-rotterdam/1991,1991,6,eredivisie
353,Heerenveen,Roda JC,1-2,Sat 29 Sep ,/match/heerenveen/roda-jc/1991,1991,6,eredivisie
354,MVV Maastricht,Ajax,1-4,Sun 30 Sep ,/match/mvv/ajax/1991,1991,6,eredivisie
355,PSV,ADO Den Haag,4-0,Sun 30 Sep ,/match/psv/ado-den-haag/1991,1991,6,eredivisie
356,Feyenoord,RKC Waalwijk,3-0,Sun 30 Sep ,/match/feyenoord/rkc-waalwijk/1991,1991,6,eredivisie
357,Utrecht,SVV,1-0,Sun 30 Sep ,/match/fc-utrecht/svv/1991,1991,6,eredivisie
358,Groningen,Willem II,4-1,Sun 30 Sep ,/match/fc-groningen/willem-ii/1991,1991,6,eredivisie
359,FC Volendam,Vitesse,2-1,Thu 11 Oct ,/match/fc-volendam/vitesse/1991,1991,6,eredivisie
360,Fortuna Sittard,Feyenoord,3-2,Fri 05 Oct ,/match/fortuna-sittard/feyenoord/1991,1991,7,eredivisie
361,SVV,FC Volendam,1-0,Sat 06 Oct ,/match/svv/fc-volendam/1991,1991,7,eredivisie
362,Willem II,Twente 1965,2-1,Sat 06 Oct ,/match/willem-ii/fc-twente-1965/1991,1991,7,eredivisie
363,Sparta Rotterdam,Utrecht,4-1,Sun 07 Oct ,/match/sparta-rotterdam/fc-utrecht/1991,1991,7,eredivisie
364,Vitesse,Groningen,1-2,Sun 07 Oct ,/match/vitesse/fc-groningen/1991,1991,7,eredivisie
365,RKC Waalwijk,Heerenveen,5-2,Sun 07 Oct ,/match/rkc-waalwijk/heerenveen/1991,1991,7,eredivisie
366,Ajax,NEC Nijmegen,7-0,Sun 07 Oct ,/match/ajax/nec/1991,1991,7,eredivisie
367,ADO Den Haag,MVV Maastricht,5-1,Sun 07 Oct ,/match/ado-den-haag/mvv/1991,1991,7,eredivisie
368,Roda JC,PSV,1-3,Wed 31 Oct ,/match/roda-jc/psv/1991,1991,7,eredivisie
369,MVV Maastricht,Roda JC,1-2,Sat 20 Oct ,/match/mvv/roda-jc/1991,1991,8,eredivisie
370,Fortuna Sittard,Willem II,2-0,Sat 20 Oct ,/match/fortuna-sittard/willem-ii/1991,1991,8,eredivisie
371,PSV,RKC Waalwijk,3-1,Sat 20 Oct ,/match/psv/rkc-waalwijk/1991,1991,8,eredivisie
372,Twente 1965,Vitesse,0-2,Sat 20 Oct ,/match/fc-twente-1965/vitesse/1991,1991,8,eredivisie
373,Feyenoord,Heerenveen,1-1,Sun 21 Oct ,/match/feyenoord/heerenveen/1991,1991,8,eredivisie
374,NEC Nijmegen,ADO Den Haag,0-0,Sun 21 Oct ,/match/nec/ado-den-haag/1991,1991,8,eredivisie
375,Utrecht,Ajax,0-0,Sun 21 Oct ,/match/fc-utrecht/ajax/1991,1991,8,eredivisie
376,FC Volendam,Sparta Rotterdam,2-2,Sun 21 Oct ,/match/fc-volendam/sparta-rotterdam/1991,1991,8,eredivisie
377,Groningen,SVV,2-2,Sun 21 Oct ,/match/fc-groningen/svv/1991,1991,8,eredivisie
378,Roda JC,RKC Waalwijk,1-0,Fri 26 Oct ,/match/roda-jc/rkc-waalwijk/1991,1991,9,eredivisie
379,Willem II,FC Volendam,4-1,Sat 27 Oct ,/match/willem-ii/fc-volendam/1991,1991,9,eredivisie
380,Fortuna Sittard,Groningen,0-0,Sat 27 Oct ,/match/fortuna-sittard/fc-groningen/1991,1991,9,eredivisie
381,SVV,NEC Nijmegen,1-0,Sun 28 Oct ,/match/svv/nec/1991,1991,9,eredivisie
382,Vitesse,Utrecht,1-0,Sun 28 Oct ,/match/vitesse/fc-utrecht/1991,1991,9,eredivisie
383,ADO Den Haag,Heerenveen,3-2,Sun 28 Oct ,/match/ado-den-haag/heerenveen/1991,1991,9,eredivisie
384,Ajax,PSV,3-1,Sun 28 Oct ,/match/ajax/psv/1991,1991,9,eredivisie
385,Twente 1965,Feyenoord,1-1,Sun 28 Oct ,/match/fc-twente-1965/feyenoord/1991,1991,9,eredivisie
386,Sparta Rotterdam,MVV Maastricht,0-0,Sun 18 Nov ,/match/sparta-rotterdam/mvv/1991,1991,9,eredivisie
387,MVV Maastricht,SVV,2-0,Sat 03 Nov ,/match/mvv/svv/1991,1991,10,eredivisie
388,NEC Nijmegen,Vitesse,0-2,Sun 04 Nov ,/match/nec/vitesse/1991,1991,10,eredivisie
389,PSV,Sparta Rotterdam,6-1,Sun 04 Nov ,/match/psv/sparta-rotterdam/1991,1991,10,eredivisie
390,Heerenveen,Ajax,1-4,Sun 04 Nov ,/match/heerenveen/ajax/1991,1991,10,eredivisie
391,RKC Waalwijk,ADO Den Haag,1-2,Sun 04 Nov ,/match/rkc-waalwijk/ado-den-haag/1991,1991,10,eredivisie
392,Feyenoord,Roda JC,2-1,Sun 04 Nov ,/match/feyenoord/roda-jc/1991,1991,10,eredivisie
393,Utrecht,Willem II,1-0,Sun 04 Nov ,/match/fc-utrecht/willem-ii/1991,1991,10,eredivisie
394,Groningen,Twente 1965,4-0,Sun 04 Nov ,/match/fc-groningen/fc-twente-1965/1991,1991,10,eredivisie
395,FC Volendam,Fortuna Sittard,2-1,Sun 04 Nov ,/match/fc-volendam/fortuna-sittard/1991,1991,10,eredivisie
396,Willem II,NEC Nijmegen,2-2,Sat 10 Nov ,/match/willem-ii/nec/1991,1991,11,eredivisie
397,Fortuna Sittard,Utrecht,0-2,Sat 10 Nov ,/match/fortuna-sittard/fc-utrecht/1991,1991,11,eredivisie
398,Twente 1965,FC Volendam,0-0,Sat 10 Nov ,/match/fc-twente-1965/fc-volendam/1991,1991,11,eredivisie
399,Sparta Rotterdam,Heerenveen,2-1,Sun 11 Nov ,/match/sparta-rotterdam/heerenveen/1991,1991,11,eredivisie
400,SVV,PSV,0-1,Sun 11 Nov ,/match/svv/psv/1991,1991,11,eredivisie
401,Vitesse,MVV Maastricht,1-1,Sun 11 Nov ,/match/vitesse/mvv/1991,1991,11,eredivisie
402,ADO Den Haag,Roda JC,3-1,Sun 11 Nov ,/match/ado-den-haag/roda-jc/1991,1991,11,eredivisie
403,Ajax,RKC Waalwijk,0-0,Sun 11 Nov ,/match/ajax/rkc-waalwijk/1991,1991,11,eredivisie
404,Groningen,Feyenoord,1-1,Sun 11 Nov ,/match/fc-groningen/feyenoord/1991,1991,11,eredivisie
405,Heerenveen,SVV,0-1,Sat 24 Nov ,/match/heerenveen/svv/1991,1991,12,eredivisie
406,PSV,Vitesse,1-1,Sat 24 Nov ,/match/psv/vitesse/1991,1991,12,eredivisie
407,NEC Nijmegen,Fortuna Sittard,0-2,Sat 24 Nov ,/match/nec/fortuna-sittard/1991,1991,12,eredivisie
408,MVV Maastricht,Willem II,3-1,Sat 24 Nov ,/match/mvv/willem-ii/1991,1991,12,eredivisie
409,RKC Waalwijk,Sparta Rotterdam,4-2,Sun 25 Nov ,/match/rkc-waalwijk/sparta-rotterdam/1991,1991,12,eredivisie
410,Utrecht,Twente 1965,1-0,Sun 25 Nov ,/match/fc-utrecht/fc-twente-1965/1991,1991,12,eredivisie
411,FC Volendam,Groningen,2-2,Sun 25 Nov ,/match/fc-volendam/fc-groningen/1991,1991,12,eredivisie
412,Feyenoord,ADO Den Haag,0-2,Sun 25 Nov ,/match/feyenoord/ado-den-haag/1991,1991,12,eredivisie
413,Roda JC,Ajax,0-0,Tue 19 Mar ,/match/roda-jc/ajax/1991,1991,12,eredivisie
414,Fortuna Sittard,MVV Maastricht,1-1,Wed 28 Nov ,/match/fortuna-sittard/mvv/1991,1991,13,eredivisie
415,Twente 1965,NEC Nijmegen,5-0,Sat 01 Dec ,/match/fc-twente-1965/nec/1991,1991,13,eredivisie
416,Sparta Rotterdam,Roda JC,1-1,Sun 02 Dec ,/match/sparta-rotterdam/roda-jc/1991,1991,13,eredivisie
417,SVV,RKC Waalwijk,0-0,Sun 02 Dec ,/match/svv/rkc-waalwijk/1991,1991,13,eredivisie
418,Willem II,PSV,0-2,Sun 02 Dec ,/match/willem-ii/psv/1991,1991,13,eredivisie
419,Vitesse,Heerenveen,2-0,Sun 02 Dec ,/match/vitesse/heerenveen/1991,1991,13,eredivisie
420,FC Volendam,Feyenoord,2-2,Sun 02 Dec ,/match/fc-volendam/feyenoord/1991,1991,13,eredivisie
421,Ajax,ADO Den Haag,5-0,Sun 02 Dec ,/match/ajax/ado-den-haag/1991,1991,13,eredivisie
422,Groningen,Utrecht,2-2,Sun 02 Dec ,/match/fc-groningen/fc-utrecht/1991,1991,13,eredivisie
423,Roda JC,SVV,1-0,Fri 07 Dec ,/match/roda-jc/svv/1991,1991,14,eredivisie
424,PSV,Fortuna Sittard,5-1,Sat 08 Dec ,/match/psv/fortuna-sittard/1991,1991,14,eredivisie
425,Heerenveen,Willem II,2-1,Sat 08 Dec ,/match/heerenveen/willem-ii/1991,1991,14,eredivisie
426,NEC Nijmegen,Groningen,0-3,Sat 08 Dec ,/match/nec/fc-groningen/1991,1991,14,eredivisie
427,MVV Maastricht,Twente 1965,2-1,Sat 08 Dec ,/match/mvv/fc-twente-1965/1991,1991,14,eredivisie
428,RKC Waalwijk,Vitesse,1-1,Sun 09 Dec ,/match/rkc-waalwijk/vitesse/1991,1991,14,eredivisie
429,Utrecht,FC Volendam,1-0,Sun 09 Dec ,/match/fc-utrecht/fc-volendam/1991,1991,14,eredivisie
430,ADO Den Haag,Sparta Rotterdam,3-0,Sun 09 Dec ,/match/ado-den-haag/sparta-rotterdam/1991,1991,14,eredivisie
431,Feyenoord,Ajax,0-4,Sun 09 Dec ,/match/feyenoord/ajax/1991,1991,14,eredivisie
432,Willem II,RKC Waalwijk,4-2,Sat 22 Dec ,/match/willem-ii/rkc-waalwijk/1991,1991,15,eredivisie
433,Fortuna Sittard,Heerenveen,1-0,Sat 22 Dec ,/match/fortuna-sittard/heerenveen/1991,1991,15,eredivisie
434,SVV,ADO Den Haag,4-2,Sun 23 Dec ,/match/svv/ado-den-haag/1991,1991,15,eredivisie
435,Vitesse,Roda JC,1-3,Sun 23 Dec ,/match/vitesse/roda-jc/1991,1991,15,eredivisie
436,FC Volendam,NEC Nijmegen,0-0,Sun 23 Dec ,/match/fc-volendam/nec/1991,1991,15,eredivisie
437,Utrecht,Feyenoord,2-0,Sun 23 Dec ,/match/fc-utrecht/feyenoord/1991,1991,15,eredivisie
438,Groningen,MVV Maastricht,2-1,Sun 23 Dec ,/match/fc-groningen/mvv/1991,1991,15,eredivisie
439,Twente 1965,PSV,0-2,Sun 23 Dec ,/match/fc-twente-1965/psv/1991,1991,15,eredivisie
440,Sparta Rotterdam,Ajax,0-0,Sun 13 Jan ,/match/sparta-rotterdam/ajax/1991,1991,15,eredivisie
441,Roda JC,Willem II,1-0,Fri 18 Jan ,/match/roda-jc/willem-ii/1991,1991,16,eredivisie
442,PSV,Groningen,1-1,Sat 19 Jan ,/match/psv/fc-groningen/1991,1991,16,eredivisie
443,RKC Waalwijk,Fortuna Sittard,1-1,Sun 20 Jan ,/match/rkc-waalwijk/fortuna-sittard/1991,1991,16,eredivisie
444,Heerenveen,Twente 1965,0-1,Wed 27 Feb ,/match/heerenveen/fc-twente-1965/1991,1991,16,eredivisie
445,NEC Nijmegen,Utrecht,1-1,Wed 27 Feb ,/match/nec/fc-utrecht/1991,1991,16,eredivisie
446,MVV Maastricht,FC Volendam,1-1,Wed 27 Mar ,/match/mvv/fc-volendam/1991,1991,16,eredivisie
447,Ajax,SVV,2-0,Thu 11 Apr ,/match/ajax/svv/1991,1991,16,eredivisie
448,Sparta Rotterdam,Feyenoord,1-1,Sun 14 Apr ,/match/sparta-rotterdam/feyenoord/1991,1991,16,eredivisie
449,ADO Den Haag,Vitesse,1-1,Sun 14 Apr ,/match/ado-den-haag/vitesse/1991,1991,16,eredivisie
450,Fortuna Sittard,Roda JC,0-1,Fri 25 Jan ,/match/fortuna-sittard/roda-jc/1991,1991,17,eredivisie
